location,station,wtr_temp,dissolved_o2,o2_saturation,PumpCycle,run,datetime,start_datetime,end_datetime
O2,NA,3.955,10.86,82.755889,80,2,2022-02-20T00:05:00Z,2022-02-19T23:56:34Z,2022-02-20T00:36:37Z
O2,NA,3.955,10.86,82.755889,80,2,2022-02-20T00:05:00Z,2022-02-19T23:56:34Z,2022-02-20T00:36:37Z
O2,NA,3.965,10.853,82.724328,81,2,2022-02-20T00:15:00Z,2022-02-19T23:35:29Z,2022-02-20T00:15:33Z
O2,NA,3.965,10.853,82.724328,34,2,2022-02-20T00:15:00Z,2022-02-19T23:53:47Z,2022-02-20T00:33:52Z
O2,NA,3.965,10.853,82.724328,80,2,2022-02-20T00:15:00Z,2022-02-19T23:56:34Z,2022-02-20T00:36:37Z
O2,NA,3.965,10.853,82.724328,80,2,2022-02-20T00:15:00Z,2022-02-19T23:56:34Z,2022-02-20T00:36:37Z
O2,NA,3.965,10.845,82.66335,34,2,2022-02-20T00:25:00Z,2022-02-19T23:53:47Z,2022-02-20T00:33:52Z
O2,NA,3.965,10.845,82.66335,80,2,2022-02-20T00:25:00Z,2022-02-19T23:56:34Z,2022-02-20T00:36:37Z
O2,NA,3.965,10.845,82.66335,80,2,2022-02-20T00:25:00Z,2022-02-19T23:56:34Z,2022-02-20T00:36:37Z
O2,NA,3.965,10.845,82.66335,86,2,2022-02-20T00:25:00Z,2022-02-20T00:17:23Z,2022-02-20T00:57:23Z
O2,NA,3.965,10.838,82.609994,80,2,2022-02-20T00:35:00Z,2022-02-19T23:56:34Z,2022-02-20T00:36:37Z
O2,NA,3.965,10.838,82.609994,80,2,2022-02-20T00:35:00Z,2022-02-19T23:56:34Z,2022-02-20T00:36:37Z
O2,NA,3.965,10.838,82.609994,86,2,2022-02-20T00:35:00Z,2022-02-20T00:17:23Z,2022-02-20T00:57:23Z
O2,NA,3.965,10.858,82.762439,86,2,2022-02-20T00:45:00Z,2022-02-20T00:17:23Z,2022-02-20T00:57:23Z
O2,NA,3.965,10.858,82.762439,82,2,2022-02-20T00:45:00Z,2022-02-20T00:38:51Z,2022-02-20T01:18:53Z
O2,NA,3.965,10.842,82.640483,86,2,2022-02-20T00:55:00Z,2022-02-20T00:17:23Z,2022-02-20T00:57:23Z
O2,NA,3.965,10.842,82.640483,82,2,2022-02-20T00:55:00Z,2022-02-20T00:38:51Z,2022-02-20T01:18:53Z
O2,NA,3.965,10.842,82.640483,35,2,2022-02-20T00:55:00Z,2022-02-20T00:54:40Z,2022-02-20T01:34:44Z
O2,NA,3.955,10.833,82.550142,82,2,2022-02-20T01:05:00Z,2022-02-20T00:38:51Z,2022-02-20T01:18:53Z
O2,NA,3.955,10.833,82.550142,35,2,2022-02-20T01:05:00Z,2022-02-20T00:54:40Z,2022-02-20T01:34:44Z
O2,NA,3.955,10.833,82.550142,81,2,2022-02-20T01:05:00Z,2022-02-20T01:00:57Z,2022-02-20T01:41:02Z
O2,NA,3.955,10.833,82.550142,81,2,2022-02-20T01:05:00Z,2022-02-20T01:00:57Z,2022-02-20T01:41:02Z
O2,NA,3.914,10.844,82.544753,82,2,2022-02-20T01:15:00Z,2022-02-20T00:38:51Z,2022-02-20T01:18:53Z
O2,NA,3.914,10.844,82.544753,35,2,2022-02-20T01:15:00Z,2022-02-20T00:54:40Z,2022-02-20T01:34:44Z
O2,NA,3.914,10.844,82.544753,81,2,2022-02-20T01:15:00Z,2022-02-20T01:00:57Z,2022-02-20T01:41:02Z
O2,NA,3.914,10.844,82.544753,81,2,2022-02-20T01:15:00Z,2022-02-20T01:00:57Z,2022-02-20T01:41:02Z
O2,NA,3.934,10.839,82.550187,35,2,2022-02-20T01:25:00Z,2022-02-20T00:54:40Z,2022-02-20T01:34:44Z
O2,NA,3.934,10.839,82.550187,81,2,2022-02-20T01:25:00Z,2022-02-20T01:00:57Z,2022-02-20T01:41:02Z
O2,NA,3.934,10.839,82.550187,81,2,2022-02-20T01:25:00Z,2022-02-20T01:00:57Z,2022-02-20T01:41:02Z
O2,NA,3.934,10.839,82.550187,87,2,2022-02-20T01:25:00Z,2022-02-20T01:17:28Z,2022-02-20T01:57:28Z
O2,NA,3.934,10.828,82.466411,81,2,2022-02-20T01:35:00Z,2022-02-20T01:00:57Z,2022-02-20T01:41:02Z
O2,NA,3.934,10.828,82.466411,81,2,2022-02-20T01:35:00Z,2022-02-20T01:00:57Z,2022-02-20T01:41:02Z
O2,NA,3.934,10.828,82.466411,87,2,2022-02-20T01:35:00Z,2022-02-20T01:17:28Z,2022-02-20T01:57:28Z
O2,NA,3.904,10.823,82.363188,87,2,2022-02-20T01:45:00Z,2022-02-20T01:17:28Z,2022-02-20T01:57:28Z
O2,NA,3.904,10.823,82.363188,83,2,2022-02-20T01:45:00Z,2022-02-20T01:42:10Z,2022-02-20T02:22:12Z
O2,NA,3.934,10.828,82.466411,87,2,2022-02-20T01:55:00Z,2022-02-20T01:17:28Z,2022-02-20T01:57:28Z
O2,NA,3.934,10.828,82.466411,83,2,2022-02-20T01:55:00Z,2022-02-20T01:42:10Z,2022-02-20T02:22:12Z
O2,NA,3.904,10.828,82.401238,83,2,2022-02-20T02:05:00Z,2022-02-20T01:42:10Z,2022-02-20T02:22:12Z
O2,NA,3.904,10.828,82.401238,36,2,2022-02-20T02:05:00Z,2022-02-20T01:55:33Z,2022-02-20T02:35:36Z
O2,NA,3.894,10.824,82.349085,83,2,2022-02-20T02:15:00Z,2022-02-20T01:42:10Z,2022-02-20T02:22:12Z
O2,NA,3.894,10.824,82.349085,36,2,2022-02-20T02:15:00Z,2022-02-20T01:55:33Z,2022-02-20T02:35:36Z
O2,NA,3.894,10.824,82.349085,82,2,2022-02-20T02:15:00Z,2022-02-20T02:05:22Z,2022-02-20T02:45:26Z
O2,NA,3.894,10.824,82.349085,82,2,2022-02-20T02:15:00Z,2022-02-20T02:05:22Z,2022-02-20T02:45:26Z
O2,NA,3.883,10.817,82.271962,36,2,2022-02-20T02:25:00Z,2022-02-20T01:55:33Z,2022-02-20T02:35:36Z
O2,NA,3.883,10.817,82.271962,82,2,2022-02-20T02:25:00Z,2022-02-20T02:05:22Z,2022-02-20T02:45:26Z
O2,NA,3.883,10.817,82.271962,82,2,2022-02-20T02:25:00Z,2022-02-20T02:05:22Z,2022-02-20T02:45:26Z
O2,NA,3.883,10.817,82.271962,88,2,2022-02-20T02:25:00Z,2022-02-20T02:17:33Z,2022-02-20T02:57:36Z
O2,NA,3.863,10.82,82.251378,36,2,2022-02-20T02:35:00Z,2022-02-20T01:55:33Z,2022-02-20T02:35:36Z
O2,NA,3.863,10.82,82.251378,82,2,2022-02-20T02:35:00Z,2022-02-20T02:05:22Z,2022-02-20T02:45:26Z
O2,NA,3.863,10.82,82.251378,82,2,2022-02-20T02:35:00Z,2022-02-20T02:05:22Z,2022-02-20T02:45:26Z
O2,NA,3.863,10.82,82.251378,88,2,2022-02-20T02:35:00Z,2022-02-20T02:17:33Z,2022-02-20T02:57:36Z
O2,NA,3.904,10.805,82.226207,82,2,2022-02-20T02:45:00Z,2022-02-20T02:05:22Z,2022-02-20T02:45:26Z
O2,NA,3.904,10.805,82.226207,82,2,2022-02-20T02:45:00Z,2022-02-20T02:05:22Z,2022-02-20T02:45:26Z
O2,NA,3.904,10.805,82.226207,88,2,2022-02-20T02:45:00Z,2022-02-20T02:17:33Z,2022-02-20T02:57:36Z
O2,NA,3.883,10.825,82.332808,88,2,2022-02-20T02:55:00Z,2022-02-20T02:17:33Z,2022-02-20T02:57:36Z
O2,NA,3.883,10.825,82.332808,84,2,2022-02-20T02:55:00Z,2022-02-20T02:45:30Z,2022-02-20T03:25:34Z
O2,NA,3.904,10.803,82.210987,84,2,2022-02-20T03:05:00Z,2022-02-20T02:45:30Z,2022-02-20T03:25:34Z
O2,NA,3.904,10.803,82.210987,37,2,2022-02-20T03:05:00Z,2022-02-20T02:56:25Z,2022-02-20T03:36:27Z
O2,NA,3.883,10.801,82.150269,84,2,2022-02-20T03:15:00Z,2022-02-20T02:45:30Z,2022-02-20T03:25:34Z
O2,NA,3.883,10.801,82.150269,37,2,2022-02-20T03:15:00Z,2022-02-20T02:56:25Z,2022-02-20T03:36:27Z
O2,NA,3.883,10.801,82.150269,83,2,2022-02-20T03:15:00Z,2022-02-20T03:09:46Z,2022-02-20T03:49:49Z
O2,NA,3.883,10.801,82.150269,83,2,2022-02-20T03:15:00Z,2022-02-20T03:09:46Z,2022-02-20T03:49:49Z
O2,NA,3.883,10.794,82.097028,84,2,2022-02-20T03:25:00Z,2022-02-20T02:45:30Z,2022-02-20T03:25:34Z
O2,NA,3.883,10.794,82.097028,37,2,2022-02-20T03:25:00Z,2022-02-20T02:56:25Z,2022-02-20T03:36:27Z
O2,NA,3.883,10.794,82.097028,83,2,2022-02-20T03:25:00Z,2022-02-20T03:09:46Z,2022-02-20T03:49:49Z
O2,NA,3.883,10.794,82.097028,83,2,2022-02-20T03:25:00Z,2022-02-20T03:09:46Z,2022-02-20T03:49:49Z
O2,NA,3.883,10.794,82.097028,89,2,2022-02-20T03:25:00Z,2022-02-20T03:17:40Z,2022-02-20T03:57:41Z
O2,NA,3.873,10.792,82.060172,37,2,2022-02-20T03:35:00Z,2022-02-20T02:56:25Z,2022-02-20T03:36:27Z
O2,NA,3.873,10.792,82.060172,83,2,2022-02-20T03:35:00Z,2022-02-20T03:09:46Z,2022-02-20T03:49:49Z
O2,NA,3.873,10.792,82.060172,83,2,2022-02-20T03:35:00Z,2022-02-20T03:09:46Z,2022-02-20T03:49:49Z
O2,NA,3.873,10.792,82.060172,89,2,2022-02-20T03:35:00Z,2022-02-20T03:17:40Z,2022-02-20T03:57:41Z
O2,NA,3.883,10.774,81.944912,83,2,2022-02-20T03:45:00Z,2022-02-20T03:09:46Z,2022-02-20T03:49:49Z
O2,NA,3.883,10.774,81.944912,83,2,2022-02-20T03:45:00Z,2022-02-20T03:09:46Z,2022-02-20T03:49:49Z
O2,NA,3.883,10.774,81.944912,89,2,2022-02-20T03:45:00Z,2022-02-20T03:17:40Z,2022-02-20T03:57:41Z
O2,NA,3.904,10.771,81.967467,89,2,2022-02-20T03:55:00Z,2022-02-20T03:17:40Z,2022-02-20T03:57:41Z
O2,NA,3.904,10.771,81.967467,85,2,2022-02-20T03:55:00Z,2022-02-20T03:48:52Z,2022-02-20T04:28:54Z
O2,NA,3.873,10.778,81.953719,85,2,2022-02-20T04:05:00Z,2022-02-20T03:48:52Z,2022-02-20T04:28:54Z
O2,NA,3.873,10.778,81.953719,38,2,2022-02-20T04:05:00Z,2022-02-20T03:57:17Z,2022-02-20T04:37:21Z
O2,NA,3.883,10.768,81.899278,85,2,2022-02-20T04:15:00Z,2022-02-20T03:48:52Z,2022-02-20T04:28:54Z
O2,NA,3.883,10.768,81.899278,38,2,2022-02-20T04:15:00Z,2022-02-20T03:57:17Z,2022-02-20T04:37:21Z
O2,NA,3.883,10.768,81.899278,84,2,2022-02-20T04:15:00Z,2022-02-20T04:14:10Z,2022-02-20T04:54:13Z
O2,NA,3.883,10.768,81.899278,84,2,2022-02-20T04:15:00Z,2022-02-20T04:14:10Z,2022-02-20T04:54:13Z
O2,NA,3.873,10.767,81.870077,85,2,2022-02-20T04:25:00Z,2022-02-20T03:48:52Z,2022-02-20T04:28:54Z
O2,NA,3.873,10.767,81.870077,38,2,2022-02-20T04:25:00Z,2022-02-20T03:57:17Z,2022-02-20T04:37:21Z
O2,NA,3.873,10.767,81.870077,84,2,2022-02-20T04:25:00Z,2022-02-20T04:14:10Z,2022-02-20T04:54:13Z
O2,NA,3.873,10.767,81.870077,84,2,2022-02-20T04:25:00Z,2022-02-20T04:14:10Z,2022-02-20T04:54:13Z
O2,NA,3.873,10.767,81.870077,90,2,2022-02-20T04:25:00Z,2022-02-20T04:17:45Z,2022-02-20T04:57:46Z
O2,NA,3.873,10.758,81.801643,38,2,2022-02-20T04:35:00Z,2022-02-20T03:57:17Z,2022-02-20T04:37:21Z
O2,NA,3.873,10.758,81.801643,84,2,2022-02-20T04:35:00Z,2022-02-20T04:14:10Z,2022-02-20T04:54:13Z
O2,NA,3.873,10.758,81.801643,84,2,2022-02-20T04:35:00Z,2022-02-20T04:14:10Z,2022-02-20T04:54:13Z
O2,NA,3.873,10.758,81.801643,90,2,2022-02-20T04:35:00Z,2022-02-20T04:17:45Z,2022-02-20T04:57:46Z
O2,NA,3.853,10.759,81.766093,84,2,2022-02-20T04:45:00Z,2022-02-20T04:14:10Z,2022-02-20T04:54:13Z
O2,NA,3.853,10.759,81.766093,84,2,2022-02-20T04:45:00Z,2022-02-20T04:14:10Z,2022-02-20T04:54:13Z
O2,NA,3.853,10.759,81.766093,90,2,2022-02-20T04:45:00Z,2022-02-20T04:17:45Z,2022-02-20T04:57:46Z
O2,NA,3.822,10.762,81.722,90,2,2022-02-20T04:55:00Z,2022-02-20T04:17:45Z,2022-02-20T04:57:46Z
O2,NA,3.822,10.762,81.722,86,2,2022-02-20T04:55:00Z,2022-02-20T04:52:12Z,2022-02-20T05:32:14Z
O2,NA,3.832,10.756,81.698003,86,2,2022-02-20T05:05:00Z,2022-02-20T04:52:12Z,2022-02-20T05:32:14Z
O2,NA,3.832,10.756,81.698003,39,2,2022-02-20T05:05:00Z,2022-02-20T04:58:10Z,2022-02-20T05:38:13Z
O2,NA,3.863,10.742,81.658439,86,2,2022-02-20T05:15:00Z,2022-02-20T04:52:12Z,2022-02-20T05:32:14Z
O2,NA,3.863,10.742,81.658439,39,2,2022-02-20T05:15:00Z,2022-02-20T04:58:10Z,2022-02-20T05:38:13Z
O2,NA,3.853,10.729,81.5381,86,2,2022-02-20T05:25:00Z,2022-02-20T04:52:12Z,2022-02-20T05:32:14Z
O2,NA,3.853,10.729,81.5381,39,2,2022-02-20T05:25:00Z,2022-02-20T04:58:10Z,2022-02-20T05:38:13Z
O2,NA,3.853,10.729,81.5381,91,2,2022-02-20T05:25:00Z,2022-02-20T05:17:51Z,2022-02-20T05:57:51Z
O2,NA,3.853,10.729,81.5381,85,2,2022-02-20T05:25:00Z,2022-02-20T05:18:33Z,2022-02-20T05:58:39Z
O2,NA,3.853,10.729,81.5381,85,2,2022-02-20T05:25:00Z,2022-02-20T05:18:33Z,2022-02-20T05:58:39Z
O2,NA,3.842,10.747,81.651191,39,2,2022-02-20T05:35:00Z,2022-02-20T04:58:10Z,2022-02-20T05:38:13Z
O2,NA,3.842,10.747,81.651191,91,2,2022-02-20T05:35:00Z,2022-02-20T05:17:51Z,2022-02-20T05:57:51Z
O2,NA,3.842,10.747,81.651191,85,2,2022-02-20T05:35:00Z,2022-02-20T05:18:33Z,2022-02-20T05:58:39Z
O2,NA,3.842,10.747,81.651191,85,2,2022-02-20T05:35:00Z,2022-02-20T05:18:33Z,2022-02-20T05:58:39Z
O2,NA,3.863,10.737,81.62043,91,2,2022-02-20T05:45:00Z,2022-02-20T05:17:51Z,2022-02-20T05:57:51Z
O2,NA,3.863,10.737,81.62043,85,2,2022-02-20T05:45:00Z,2022-02-20T05:18:33Z,2022-02-20T05:58:39Z
O2,NA,3.863,10.737,81.62043,85,2,2022-02-20T05:45:00Z,2022-02-20T05:18:33Z,2022-02-20T05:58:39Z
O2,NA,3.842,10.72,81.446056,91,2,2022-02-20T05:55:00Z,2022-02-20T05:17:51Z,2022-02-20T05:57:51Z
O2,NA,3.842,10.72,81.446056,85,2,2022-02-20T05:55:00Z,2022-02-20T05:18:33Z,2022-02-20T05:58:39Z
O2,NA,3.842,10.72,81.446056,85,2,2022-02-20T05:55:00Z,2022-02-20T05:18:33Z,2022-02-20T05:58:39Z
O2,NA,3.812,10.73,81.457495,87,2,2022-02-20T06:05:00Z,2022-02-20T05:55:32Z,2022-02-20T06:35:34Z
O2,NA,3.812,10.73,81.457495,40,2,2022-02-20T06:05:00Z,2022-02-20T05:59:02Z,2022-02-20T06:39:04Z
O2,NA,3.801,10.736,81.479371,87,2,2022-02-20T06:15:00Z,2022-02-20T05:55:32Z,2022-02-20T06:35:34Z
O2,NA,3.801,10.736,81.479371,40,2,2022-02-20T06:15:00Z,2022-02-20T05:59:02Z,2022-02-20T06:39:04Z
O2,NA,3.842,10.697,81.271312,87,2,2022-02-20T06:25:00Z,2022-02-20T05:55:32Z,2022-02-20T06:35:34Z
O2,NA,3.842,10.697,81.271312,40,2,2022-02-20T06:25:00Z,2022-02-20T05:59:02Z,2022-02-20T06:39:04Z
O2,NA,3.842,10.697,81.271312,92,2,2022-02-20T06:25:00Z,2022-02-20T06:17:56Z,2022-02-20T06:57:56Z
O2,NA,3.842,10.697,81.271312,86,2,2022-02-20T06:25:00Z,2022-02-20T06:22:59Z,2022-02-20T07:03:04Z
O2,NA,3.842,10.697,81.271312,86,2,2022-02-20T06:25:00Z,2022-02-20T06:22:59Z,2022-02-20T07:03:04Z
O2,NA,3.822,10.7,81.251199,87,2,2022-02-20T06:35:00Z,2022-02-20T05:55:32Z,2022-02-20T06:35:34Z
O2,NA,3.822,10.7,81.251199,40,2,2022-02-20T06:35:00Z,2022-02-20T05:59:02Z,2022-02-20T06:39:04Z
O2,NA,3.822,10.7,81.251199,92,2,2022-02-20T06:35:00Z,2022-02-20T06:17:56Z,2022-02-20T06:57:56Z
O2,NA,3.822,10.7,81.251199,86,2,2022-02-20T06:35:00Z,2022-02-20T06:22:59Z,2022-02-20T07:03:04Z
O2,NA,3.822,10.7,81.251199,86,2,2022-02-20T06:35:00Z,2022-02-20T06:22:59Z,2022-02-20T07:03:04Z
O2,NA,3.791,10.721,81.344042,92,2,2022-02-20T06:45:00Z,2022-02-20T06:17:56Z,2022-02-20T06:57:56Z
O2,NA,3.791,10.721,81.344042,86,2,2022-02-20T06:45:00Z,2022-02-20T06:22:59Z,2022-02-20T07:03:04Z
O2,NA,3.791,10.721,81.344042,86,2,2022-02-20T06:45:00Z,2022-02-20T06:22:59Z,2022-02-20T07:03:04Z
O2,NA,3.812,10.707,81.282889,92,2,2022-02-20T06:55:00Z,2022-02-20T06:17:56Z,2022-02-20T06:57:56Z
O2,NA,3.812,10.707,81.282889,86,2,2022-02-20T06:55:00Z,2022-02-20T06:22:59Z,2022-02-20T07:03:04Z
O2,NA,3.812,10.707,81.282889,86,2,2022-02-20T06:55:00Z,2022-02-20T06:22:59Z,2022-02-20T07:03:04Z
O2,NA,3.822,10.704,81.281573,88,2,2022-02-20T07:05:00Z,2022-02-20T06:58:52Z,2022-02-20T07:38:54Z
O2,NA,3.822,10.704,81.281573,41,2,2022-02-20T07:05:00Z,2022-02-20T06:59:52Z,2022-02-20T07:39:55Z
O2,NA,3.822,10.727,81.456225,88,2,2022-02-20T07:15:00Z,2022-02-20T06:58:52Z,2022-02-20T07:38:54Z
O2,NA,3.822,10.727,81.456225,41,2,2022-02-20T07:15:00Z,2022-02-20T06:59:52Z,2022-02-20T07:39:55Z
O2,NA,3.812,10.718,81.366396,88,2,2022-02-20T07:25:00Z,2022-02-20T06:58:52Z,2022-02-20T07:38:54Z
O2,NA,3.812,10.718,81.366396,41,2,2022-02-20T07:25:00Z,2022-02-20T06:59:52Z,2022-02-20T07:39:55Z
O2,NA,3.812,10.718,81.366396,93,2,2022-02-20T07:25:00Z,2022-02-20T07:18:00Z,2022-02-20T07:58:03Z
O2,NA,3.822,10.726,81.448632,88,2,2022-02-20T07:35:00Z,2022-02-20T06:58:52Z,2022-02-20T07:38:54Z
O2,NA,3.822,10.726,81.448632,41,2,2022-02-20T07:35:00Z,2022-02-20T06:59:52Z,2022-02-20T07:39:55Z
O2,NA,3.822,10.726,81.448632,93,2,2022-02-20T07:35:00Z,2022-02-20T07:18:00Z,2022-02-20T07:58:03Z
O2,NA,3.822,10.726,81.448632,87,2,2022-02-20T07:35:00Z,2022-02-20T07:27:24Z,2022-02-20T08:07:29Z
O2,NA,3.822,10.726,81.448632,87,2,2022-02-20T07:35:00Z,2022-02-20T07:27:24Z,2022-02-20T08:07:29Z
O2,NA,3.822,10.72,81.40307,93,2,2022-02-20T07:45:00Z,2022-02-20T07:18:00Z,2022-02-20T07:58:03Z
O2,NA,3.822,10.72,81.40307,87,2,2022-02-20T07:45:00Z,2022-02-20T07:27:24Z,2022-02-20T08:07:29Z
O2,NA,3.822,10.72,81.40307,87,2,2022-02-20T07:45:00Z,2022-02-20T07:27:24Z,2022-02-20T08:07:29Z
O2,NA,3.812,10.73,81.457495,93,2,2022-02-20T07:55:00Z,2022-02-20T07:18:00Z,2022-02-20T07:58:03Z
O2,NA,3.812,10.73,81.457495,87,2,2022-02-20T07:55:00Z,2022-02-20T07:27:24Z,2022-02-20T08:07:29Z
O2,NA,3.812,10.73,81.457495,87,2,2022-02-20T07:55:00Z,2022-02-20T07:27:24Z,2022-02-20T08:07:29Z
O2,NA,3.812,10.72,81.381579,87,2,2022-02-20T08:05:00Z,2022-02-20T07:27:24Z,2022-02-20T08:07:29Z
O2,NA,3.812,10.72,81.381579,87,2,2022-02-20T08:05:00Z,2022-02-20T07:27:24Z,2022-02-20T08:07:29Z
O2,NA,3.812,10.72,81.381579,42,2,2022-02-20T08:05:00Z,2022-02-20T08:00:43Z,2022-02-20T08:40:45Z
O2,NA,3.812,10.72,81.381579,89,2,2022-02-20T08:05:00Z,2022-02-20T08:02:11Z,2022-02-20T08:42:13Z
O2,NA,3.842,10.705,81.332093,42,2,2022-02-20T08:15:00Z,2022-02-20T08:00:43Z,2022-02-20T08:40:45Z
O2,NA,3.842,10.705,81.332093,89,2,2022-02-20T08:15:00Z,2022-02-20T08:02:11Z,2022-02-20T08:42:13Z
O2,NA,3.832,10.718,81.409371,42,2,2022-02-20T08:25:00Z,2022-02-20T08:00:43Z,2022-02-20T08:40:45Z
O2,NA,3.832,10.718,81.409371,89,2,2022-02-20T08:25:00Z,2022-02-20T08:02:11Z,2022-02-20T08:42:13Z
O2,NA,3.832,10.718,81.409371,94,2,2022-02-20T08:25:00Z,2022-02-20T08:18:06Z,2022-02-20T08:58:07Z
O2,NA,3.822,10.722,81.418257,42,2,2022-02-20T08:35:00Z,2022-02-20T08:00:43Z,2022-02-20T08:40:45Z
O2,NA,3.822,10.722,81.418257,89,2,2022-02-20T08:35:00Z,2022-02-20T08:02:11Z,2022-02-20T08:42:13Z
O2,NA,3.822,10.722,81.418257,94,2,2022-02-20T08:35:00Z,2022-02-20T08:18:06Z,2022-02-20T08:58:07Z
O2,NA,3.822,10.722,81.418257,88,2,2022-02-20T08:35:00Z,2022-02-20T08:31:49Z,2022-02-20T09:11:52Z
O2,NA,3.822,10.722,81.418257,88,2,2022-02-20T08:35:00Z,2022-02-20T08:31:49Z,2022-02-20T09:11:52Z
O2,NA,3.832,10.707,81.32582,94,2,2022-02-20T08:45:00Z,2022-02-20T08:18:06Z,2022-02-20T08:58:07Z
O2,NA,3.832,10.707,81.32582,88,2,2022-02-20T08:45:00Z,2022-02-20T08:31:49Z,2022-02-20T09:11:52Z
O2,NA,3.832,10.707,81.32582,88,2,2022-02-20T08:45:00Z,2022-02-20T08:31:49Z,2022-02-20T09:11:52Z
O2,NA,3.822,10.717,81.380289,94,2,2022-02-20T08:55:00Z,2022-02-20T08:18:06Z,2022-02-20T08:58:07Z
O2,NA,3.822,10.717,81.380289,88,2,2022-02-20T08:55:00Z,2022-02-20T08:31:49Z,2022-02-20T09:11:52Z
O2,NA,3.822,10.717,81.380289,88,2,2022-02-20T08:55:00Z,2022-02-20T08:31:49Z,2022-02-20T09:11:52Z
O2,NA,3.822,10.731,81.486599,88,2,2022-02-20T09:05:00Z,2022-02-20T08:31:49Z,2022-02-20T09:11:52Z
O2,NA,3.822,10.731,81.486599,88,2,2022-02-20T09:05:00Z,2022-02-20T08:31:49Z,2022-02-20T09:11:52Z
O2,NA,3.822,10.731,81.486599,43,2,2022-02-20T09:05:00Z,2022-02-20T09:01:35Z,2022-02-20T09:41:40Z
O2,NA,3.822,10.725,81.441038,43,2,2022-02-20T09:15:00Z,2022-02-20T09:01:35Z,2022-02-20T09:41:40Z
O2,NA,3.822,10.725,81.441038,90,2,2022-02-20T09:15:00Z,2022-02-20T09:05:31Z,2022-02-20T09:45:33Z
O2,NA,3.832,10.727,81.477731,43,2,2022-02-20T09:25:00Z,2022-02-20T09:01:35Z,2022-02-20T09:41:40Z
O2,NA,3.832,10.727,81.477731,90,2,2022-02-20T09:25:00Z,2022-02-20T09:05:31Z,2022-02-20T09:45:33Z
O2,NA,3.832,10.727,81.477731,95,2,2022-02-20T09:25:00Z,2022-02-20T09:18:12Z,2022-02-20T09:58:14Z
O2,NA,3.873,10.744,81.695189,43,2,2022-02-20T09:35:00Z,2022-02-20T09:01:35Z,2022-02-20T09:41:40Z
O2,NA,3.873,10.744,81.695189,90,2,2022-02-20T09:35:00Z,2022-02-20T09:05:31Z,2022-02-20T09:45:33Z
O2,NA,3.873,10.744,81.695189,95,2,2022-02-20T09:35:00Z,2022-02-20T09:18:12Z,2022-02-20T09:58:14Z
O2,NA,3.873,10.732,81.603944,90,2,2022-02-20T09:45:00Z,2022-02-20T09:05:31Z,2022-02-20T09:45:33Z
O2,NA,3.873,10.732,81.603944,95,2,2022-02-20T09:45:00Z,2022-02-20T09:18:12Z,2022-02-20T09:58:14Z
O2,NA,3.873,10.732,81.603944,89,2,2022-02-20T09:45:00Z,2022-02-20T09:36:12Z,2022-02-20T10:16:18Z
O2,NA,3.873,10.732,81.603944,89,2,2022-02-20T09:45:00Z,2022-02-20T09:36:12Z,2022-02-20T10:16:18Z
O2,NA,3.853,10.7,81.317706,95,2,2022-02-20T09:55:00Z,2022-02-20T09:18:12Z,2022-02-20T09:58:14Z
O2,NA,3.853,10.7,81.317706,89,2,2022-02-20T09:55:00Z,2022-02-20T09:36:12Z,2022-02-20T10:16:18Z
O2,NA,3.853,10.7,81.317706,89,2,2022-02-20T09:55:00Z,2022-02-20T09:36:12Z,2022-02-20T10:16:18Z
O2,NA,3.883,10.675,81.191938,89,2,2022-02-20T10:05:00Z,2022-02-20T09:36:12Z,2022-02-20T10:16:18Z
O2,NA,3.883,10.675,81.191938,89,2,2022-02-20T10:05:00Z,2022-02-20T09:36:12Z,2022-02-20T10:16:18Z
O2,NA,3.883,10.675,81.191938,44,2,2022-02-20T10:05:00Z,2022-02-20T10:02:31Z,2022-02-20T10:42:33Z
O2,NA,3.873,10.681,81.21615,89,2,2022-02-20T10:15:00Z,2022-02-20T09:36:12Z,2022-02-20T10:16:18Z
O2,NA,3.873,10.681,81.21615,89,2,2022-02-20T10:15:00Z,2022-02-20T09:36:12Z,2022-02-20T10:16:18Z
O2,NA,3.873,10.681,81.21615,44,2,2022-02-20T10:15:00Z,2022-02-20T10:02:31Z,2022-02-20T10:42:33Z
O2,NA,3.873,10.681,81.21615,91,2,2022-02-20T10:15:00Z,2022-02-20T10:08:52Z,2022-02-20T10:48:54Z
O2,NA,3.873,10.696,81.330207,44,2,2022-02-20T10:25:00Z,2022-02-20T10:02:31Z,2022-02-20T10:42:33Z
O2,NA,3.873,10.696,81.330207,91,2,2022-02-20T10:25:00Z,2022-02-20T10:08:52Z,2022-02-20T10:48:54Z
O2,NA,3.873,10.696,81.330207,96,2,2022-02-20T10:25:00Z,2022-02-20T10:18:20Z,2022-02-20T10:58:21Z
O2,NA,3.873,10.676,81.178131,44,2,2022-02-20T10:35:00Z,2022-02-20T10:02:31Z,2022-02-20T10:42:33Z
O2,NA,3.873,10.676,81.178131,91,2,2022-02-20T10:35:00Z,2022-02-20T10:08:52Z,2022-02-20T10:48:54Z
O2,NA,3.873,10.676,81.178131,96,2,2022-02-20T10:35:00Z,2022-02-20T10:18:20Z,2022-02-20T10:58:21Z
O2,NA,3.863,10.699,81.331562,91,2,2022-02-20T10:45:00Z,2022-02-20T10:08:52Z,2022-02-20T10:48:54Z
